hour_of_day,minute_of_hour,minutes_to_kickoff,is_peak,queue_length,processing_time,capacity_utilization,wait_time,gate_G1,gate_G2,gate_G3
16,34,85.3,1,508,4.87,0.64,7.93,False,True,False
18,31,-31.7,0,18,4.36,0.02,0.22,False,True,False
15,57,122.3,0,135,3.68,0.14,1.37,False,False,True
16,55,64.1,1,1028,5.77,1.0,21.27,False,False,True
18,37,-37.4,0,14,4.36,0.02,0.16,False,True,False
17,2,57.8,1,1001,4.96,1.0,15.22,False,False,True
15,12,167.4,0,9,3.2,0.01,0.08,False,False,True
17,10,50.0,1,1108,5.23,1.0,18.44,False,False,True
15,2,177.9,0,4,3.44,0.0,0.04,False,False,True
14,7,232.8,0,0,3.23,0.0,0.0,False,False,True
14,44,195.2,0,0,3.72,0.0,0.0,False,False,True
15,34,145.2,0,1,8.73,0.01,0.07,True,False,False
14,41,198.2,0,0,3.75,0.0,0.0,False,False,True
18,42,-42.1,0,8,3.41,0.01,0.07,False,True,False
14,17,222.3,0,0,3.91,0.0,0.0,False,True,False
17,28,31.6,1,831,4.45,0.83,11.78,False,False,True
14,45,194.1,0,0,4.33,0.0,0.0,False,True,False
14,10,229.1,0,0,4.45,0.0,0.0,False,True,False
17,56,3.2,0,379,4.44,0.47,5.97,False,True,False
17,43,16.5,0,666,4.93,0.83,11.99,False,True,False
18,59,-59.2,0,1,3.4,0.0,0.01,False,False,True
15,0,179.8,0,2,2.38,0.0,0.01,False,False,True
14,19,221.0,0,0,3.16,0.0,0.0,False,False,True
18,22,-22.9,0,48,4.31,0.06,0.56,False,True,False
14,31,208.9,0,0,8.14,0.0,0.0,True,False,False
17,55,4.7,0,512,5.12,0.51,9.21,False,False,True
16,20,99.0,0,336,5.31,0.42,6.19,False,True,False
14,56,183.8,0,1,4.07,0.0,0.01,False,True,False
16,38,81.2,1,712,3.76,0.71,8.23,False,False,True
18,0,-0.4,0,80,3.98,0.08,0.93,False,False,True
15,5,174.0,0,4,4.08,0.01,0.04,False,True,False
17,10,49.9,1,833,4.56,0.83,12.43,False,False,True
15,27,153.0,0,21,3.91,0.02,0.22,False,False,True
15,5,174.1,0,4,3.61,0.0,0.04,False,False,True
17,2,57.1,1,836,4.45,0.84,11.28,False,False,True
15,25,154.4,0,0,8.58,0.0,0.0,True,False,False
16,47,72.4,1,26,8.46,0.13,1.75,True,False,False
18,57,-57.4,0,0,9.82,0.0,0.0,True,False,False
15,21,158.9,0,12,3.75,0.01,0.13,False,True,False
17,57,2.5,0,544,4.21,0.54,7.38,False,False,True
17,20,39.9,1,685,4.29,0.86,10.32,False,True,False
15,39,140.6,0,46,4.42,0.06,0.58,False,True,False
14,16,223.9,0,0,8.37,0.0,0.0,True,False,False
16,1,118.6,0,139,3.75,0.17,1.44,False,True,False
17,1,58.4,1,849,4.18,0.85,12.1,False,False,True
14,57,182.7,0,1,4.37,0.0,0.01,False,True,False
16,22,97.9,0,377,4.14,0.47,5.56,False,True,False
15,45,134.9,0,89,3.19,0.09,0.79,False,False,True
18,14,-14.2,0,53,3.85,0.07,0.52,False,True,False
14,39,200.7,0,0,3.42,0.0,0.0,False,False,True
18,55,-55.3,0,0,8.57,0.0,0.0,True,False,False
16,27,92.1,0,402,4.13,0.4,5.75,False,False,True
16,53,66.7,1,901,4.18,0.9,12.6,False,False,True
16,34,85.9,1,25,8.44,0.12,1.72,True,False,False
15,6,173.8,0,5,3.93,0.01,0.06,False,False,True
15,16,163.9,0,9,4.15,0.01,0.11,False,True,False
15,8,171.8,0,4,3.94,0.01,0.04,False,True,False
16,1,118.4,0,180,3.89,0.18,2.02,False,False,True
14,4,235.3,0,0,4.31,0.0,0.0,False,True,False
17,34,25.8,0,991,4.51,0.99,14.06,False,False,True
14,49,190.6,0,1,3.19,0.0,0.01,False,False,True
18,56,-56.5,0,0,7.05,0.0,0.0,True,False,False
14,56,183.4,0,2,4.03,0.0,0.02,False,False,True
18,43,-43.3,0,6,4.24,0.01,0.07,False,True,False
16,52,67.9,1,871,4.5,0.87,14.09,False,False,True
15,50,129.1,0,70,3.94,0.09,0.78,False,True,False
17,33,26.0,0,30,7.59,0.15,1.75,True,False,False
16,3,116.5,0,188,3.92,0.19,1.93,False,False,True
17,10,49.7,1,757,5.54,0.95,12.88,False,True,False
17,54,5.9,0,438,4.72,0.55,6.92,False,True,False
16,9,110.6,0,205,4.4,0.26,3.16,False,True,False
16,13,107.0,0,279,3.81,0.28,3.42,False,False,True
15,35,144.4,0,39,4.94,0.05,0.56,False,True,False
15,54,125.3,0,123,3.28,0.15,1.07,False,True,False
14,35,204.6,0,0,2.78,0.0,0.0,False,False,True
14,50,189.6,0,0,3.57,0.0,0.0,False,True,False
15,17,162.6,0,9,4.24,0.01,0.11,False,True,False
15,59,120.0,0,185,3.32,0.18,1.62,False,False,True
17,15,44.2,1,880,5.52,1.0,15.03,False,True,False
16,26,93.9,0,532,4.04,0.53,7.77,False,False,True
14,37,202.2,0,0,4.24,0.0,0.0,False,True,False
17,27,32.4,1,40,8.31,0.2,2.94,True,False,False
16,49,70.5,1,546,4.79,0.68,8.37,False,True,False
18,20,-20.4,0,65,3.22,0.07,0.57,False,False,True
15,18,161.8,0,13,3.25,0.01,0.12,False,False,True
16,18,101.2,0,323,4.8,0.4,4.71,False,True,False
16,10,109.6,0,239,3.33,0.24,2.72,False,False,True
15,43,136.5,0,71,3.18,0.07,0.63,False,False,True
18,53,-53.0,0,2,5.27,0.0,0.03,False,True,False
16,47,72.8,1,712,4.0,0.89,10.15,False,True,False
15,55,124.4,0,111,3.91,0.11,1.22,False,False,True
14,14,226.0,0,0,3.64,0.0,0.0,False,True,False
14,40,199.2,0,0,3.31,0.0,0.0,False,False,True
14,49,190.4,0,1,4.14,0.0,0.01,False,True,False
15,44,135.3,0,62,3.99,0.06,0.65,False,False,True
17,6,53.6,1,650,5.5,0.81,10.75,False,True,False
18,11,-11.5,0,81,3.42,0.1,0.7,False,True,False
16,23,96.3,0,358,4.13,0.45,4.63,False,True,False
14,38,201.3,0,0,4.37,0.0,0.0,False,False,True
16,31,88.2,1,474,3.98,0.59,6.63,False,True,False
17,24,35.7,1,680,5.82,0.85,12.93,False,True,False
16,49,70.7,1,715,3.9,0.71,9.88,False,False,True
18,11,-11.9,0,3,8.47,0.01,0.19,True,False,False
18,14,-14.1,0,78,4.32,0.08,0.85,False,False,True
15,29,150.4,0,28,3.57,0.03,0.27,False,False,True
16,29,90.2,0,630,4.66,0.63,10.39,False,False,True
16,52,67.3,1,970,5.09,0.97,17.75,False,False,True
14,3,236.7,0,0,3.78,0.0,0.0,False,False,True
17,38,21.2,0,985,4.94,0.98,16.14,False,False,True
16,12,107.1,0,327,4.46,0.33,5.11,False,False,True
14,39,200.8,0,0,3.91,0.0,0.0,False,False,True
18,6,-6.6,0,102,3.89,0.1,1.08,False,False,True
14,46,193.8,0,0,3.65,0.0,0.0,False,True,False
16,28,91.2,0,344,4.74,0.43,5.61,False,True,False
18,2,-2.6,0,82,3.05,0.1,0.75,False,True,False
14,9,230.9,0,0,3.01,0.0,0.0,False,False,True
15,7,172.2,0,5,4.11,0.01,0.06,False,True,False
16,38,81.7,1,582,4.48,0.73,9.01,False,True,False
15,59,120.8,0,141,2.72,0.14,1.03,False,False,True
18,53,-53.4,0,2,4.22,0.0,0.02,False,True,False
14,4,235.3,0,0,2.79,0.0,0.0,False,False,True
16,17,102.8,0,332,4.48,0.41,4.52,False,True,False
17,1,58.8,1,879,4.44,1.0,12.66,False,True,False
17,57,2.9,0,430,4.4,0.54,5.79,False,True,False
16,44,75.6,1,743,4.6,0.74,11.25,False,False,True
15,22,157.3,0,12,3.63,0.01,0.12,False,True,False
16,45,74.4,1,794,3.34,0.79,9.14,False,False,True
14,0,239.6,0,0,6.2,0.0,0.0,True,False,False
16,54,65.6,1,973,5.61,0.97,16.72,False,False,True
18,9,-9.6,0,69,4.6,0.09,0.86,False,True,False
17,4,55.4,1,945,4.77,0.94,14.37,False,False,True
15,37,142.9,0,43,4.1,0.05,0.45,False,True,False
17,45,14.6,0,640,5.17,0.8,11.39,False,True,False
15,26,153.7,0,20,4.01,0.03,0.22,False,True,False
14,59,180.2,0,3,3.78,0.0,0.03,False,False,True
14,20,219.2,0,0,3.5,0.0,0.0,False,False,True
18,22,-22.8,0,53,2.16,0.05,0.32,False,False,True
15,57,122.8,0,120,4.67,0.15,1.42,False,True,False
16,7,112.3,0,213,4.18,0.27,2.74,False,True,False
16,3,116.5,0,235,4.29,0.23,3.09,False,False,True
18,41,-41.4,0,10,3.96,0.01,0.12,False,False,True
14,13,226.5,0,0,3.16,0.0,0.0,False,True,False
17,3,57.0,1,765,5.12,0.96,12.04,False,True,False
15,34,145.5,0,49,3.78,0.05,0.48,False,False,True
16,53,66.0,1,1018,5.18,1.0,17.97,False,False,True
14,56,183.2,0,1,4.19,0.0,0.01,False,True,False
15,49,130.8,0,97,2.67,0.1,0.75,False,False,True
14,6,233.3,0,0,3.62,0.0,0.0,False,True,False
15,58,121.2,0,171,2.98,0.17,1.46,False,False,True
14,39,200.8,0,0,3.44,0.0,0.0,False,False,True
14,19,220.7,0,0,9.61,0.0,0.0,True,False,False
17,26,33.0,1,791,5.05,0.99,12.84,False,True,False
18,17,-17.6,0,49,4.56,0.06,0.57,False,True,False
15,27,152.7,0,26,4.7,0.03,0.33,False,False,True
14,59,180.9,0,2,3.77,0.0,0.02,False,False,True
14,6,233.1,0,0,3.21,0.0,0.0,False,True,False
14,29,210.3,0,0,3.72,0.0,0.0,False,False,True
17,8,51.6,1,1059,5.2,1.0,19.54,False,False,True
18,30,-30.3,0,20,4.73,0.03,0.27,False,True,False
16,1,118.9,0,171,5.42,0.21,2.42,False,True,False
14,43,196.1,0,0,3.8,0.0,0.0,False,True,False
17,26,33.4,1,1073,5.28,1.0,19.14,False,False,True
18,28,-28.7,0,26,3.35,0.03,0.26,False,True,False
18,25,-25.4,0,33,3.93,0.04,0.33,False,True,False
17,50,9.0,0,619,4.41,0.77,8.83,False,True,False
16,21,98.3,0,19,9.72,0.1,1.47,True,False,False
15,29,150.9,0,1,7.94,0.01,0.07,True,False,False
14,59,180.1,0,3,4.12,0.0,0.04,False,False,True
15,1,178.0,0,0,7.17,0.0,0.0,True,False,False
16,8,111.7,0,222,4.19,0.28,3.13,False,True,False
15,55,124.5,0,99,3.05,0.12,0.78,False,True,False
15,29,150.9,0,27,3.77,0.03,0.29,False,False,True
15,21,158.3,0,16,3.34,0.02,0.15,False,False,True
15,20,159.6,0,16,2.66,0.02,0.11,False,False,True
14,8,231.6,0,0,4.04,0.0,0.0,False,False,True
17,30,30.0,0,811,5.08,1.0,14.53,False,True,False
14,47,192.4,0,1,4.1,0.0,0.01,False,False,True
16,4,115.5,0,236,4.16,0.24,3.09,False,False,True
18,30,-30.5,0,29,3.98,0.04,0.32,False,True,False
16,41,78.2,1,466,4.53,0.58,7.69,False,True,False
14,56,183.4,0,1,3.83,0.0,0.01,False,True,False
16,37,82.8,1,505,4.17,0.63,6.34,False,True,False
16,55,65.0,1,769,4.67,0.77,12.95,False,False,True
14,16,223.8,0,0,4.03,0.0,0.0,False,True,False
16,44,75.5,1,774,4.03,0.77,11.02,False,False,True
18,2,-2.7,0,84,3.33,0.08,0.72,False,False,True
16,42,77.6,1,29,8.23,0.14,1.85,True,False,False
16,57,62.4,1,830,5.58,1.0,13.9,False,True,False
14,56,183.7,0,1,4.58,0.0,0.01,False,True,False
18,37,-37.4,0,11,5.68,0.01,0.18,False,True,False
15,7,172.5,0,6,3.5,0.01,0.06,False,False,True
14,16,223.3,0,0,3.04,0.0,0.0,False,False,True
16,48,71.4,1,721,5.79,0.72,12.89,False,False,True
17,5,54.3,1,822,4.87,0.82,13.88,False,False,True
16,21,98.9,0,314,5.23,0.39,5.86,False,True,False
18,7,-7.5,0,63,3.41,0.08,0.61,False,True,False
14,53,186.0,0,1,3.85,0.0,0.01,False,True,False
18,18,-18.1,0,59,4.1,0.07,0.64,False,True,False
16,46,73.6,1,670,4.76,0.84,9.64,False,True,False
17,13,46.4,1,641,4.26,0.8,8.63,False,True,False
16,16,103.7,0,393,3.18,0.39,4.39,False,False,True
14,20,219.1,0,0,4.37,0.0,0.0,False,True,False
16,22,97.7,0,348,5.0,0.43,5.23,False,True,False
16,13,106.8,0,238,4.44,0.3,3.49,False,True,False
17,52,7.2,0,512,4.13,0.51,7.16,False,False,True
16,6,113.5,0,210,3.34,0.21,2.37,False,False,True
17,11,48.1,1,1174,5.08,1.0,21.5,False,False,True
17,45,14.7,0,698,3.86,0.7,9.67,False,False,True
17,49,10.1,0,635,5.45,0.79,11.1,False,True,False
16,11,108.6,0,271,3.68,0.27,3.63,False,False,True
14,59,180.1,0,3,3.33,0.0,0.03,False,False,True
18,11,-11.2,0,65,4.54,0.08,0.81,False,True,False
15,18,162.0,0,14,4.22,0.01,0.15,False,False,True
15,51,128.2,0,99,4.1,0.12,1.05,False,True,False
16,0,119.7,0,166,4.33,0.21,1.91,False,True,False
15,16,163.1,0,12,3.51,0.01,0.13,False,False,True
18,17,-17.8,0,57,3.49,0.06,0.55,False,False,True
14,55,184.4,0,1,4.07,0.0,0.01,False,True,False
14,0,239.3,0,0,4.37,0.0,0.0,False,False,True
17,27,32.6,1,33,7.23,0.17,1.85,True,False,False
14,48,191.8,0,1,3.74,0.0,0.01,False,True,False
18,32,-32.7,0,22,3.69,0.02,0.21,False,False,True
14,24,215.0,0,0,3.45,0.0,0.0,False,False,True
15,18,161.8,0,9,3.94,0.01,0.1,False,True,False
16,51,68.8,1,33,6.73,0.17,1.81,True,False,False
14,1,238.2,0,0,3.56,0.0,0.0,False,True,False
18,48,-49.0,0,4,4.88,0.01,0.06,False,True,False
14,11,228.4,0,0,4.01,0.0,0.0,False,False,True
16,27,92.5,0,572,3.15,0.57,6.49,False,False,True
15,49,130.1,0,73,3.95,0.09,0.8,False,True,False
14,30,209.7,0,0,4.18,0.0,0.0,False,True,False
15,34,145.2,0,51,2.67,0.05,0.4,False,False,True
14,50,189.1,0,1,3.21,0.0,0.01,False,False,True
15,23,156.2,0,22,4.43,0.02,0.27,False,False,True
14,9,231.0,0,0,3.74,0.0,0.0,False,False,True
14,2,237.9,0,0,2.98,0.0,0.0,False,False,True
15,53,126.5,0,107,2.71,0.11,0.78,False,False,True
16,37,82.6,1,497,4.83,0.62,7.98,False,True,False
17,54,5.1,0,424,5.24,0.53,7.27,False,True,False
18,7,-7.8,0,96,4.7,0.1,1.34,False,False,True
16,55,64.2,1,642,4.67,0.8,9.28,False,True,False
17,9,50.1,1,896,4.88,1.0,13.15,False,True,False
16,27,92.6,0,380,4.93,0.47,6.1,False,True,False
17,10,49.7,1,838,5.65,1.0,16.34,False,True,False
16,41,78.8,1,609,5.45,0.76,9.98,False,True,False
15,33,146.6,0,37,4.12,0.04,0.4,False,False,True
15,26,153.6,0,17,3.35,0.02,0.17,False,True,False
14,12,227.5,0,0,3.51,0.0,0.0,False,True,False
18,18,-18.2,0,54,3.56,0.05,0.55,False,False,True
14,34,205.2,0,0,3.86,0.0,0.0,False,False,True
15,44,135.7,0,74,3.07,0.07,0.68,False,False,True
15,46,133.0,0,75,3.02,0.07,0.62,False,False,True
14,16,224.0,0,0,3.57,0.0,0.0,False,True,False
17,52,7.0,0,724,5.26,0.72,13.93,False,False,True
14,27,212.8,0,0,3.67,0.0,0.0,False,False,True
15,53,126.2,0,115,4.38,0.14,1.26,False,True,False
16,58,61.2,1,32,8.8,0.16,2.41,True,False,False
15,34,145.7,0,33,4.95,0.04,0.5,False,True,False
18,8,-8.9,0,100,3.36,0.1,1.02,False,False,True
15,11,168.9,0,7,3.77,0.01,0.07,False,True,False
15,11,168.1,0,6,4.62,0.01,0.08,False,True,False
15,49,130.3,0,114,3.71,0.11,1.19,False,False,True
14,17,222.3,0,0,3.63,0.0,0.0,False,True,False
15,39,140.7,0,55,4.79,0.06,0.78,False,False,True
18,48,-48.0,0,3,3.97,0.0,0.04,False,True,False
16,24,95.9,0,390,5.67,0.49,6.86,False,True,False
14,30,209.3,0,0,3.44,0.0,0.0,False,True,False
15,42,137.3,0,57,4.52,0.07,0.78,False,True,False
18,53,-53.8,0,3,4.07,0.0,0.04,False,False,True
18,19,-19.1,0,55,3.63,0.06,0.5,False,False,True
14,42,198.0,0,0,2.97,0.0,0.0,False,False,True
15,56,123.4,0,173,3.34,0.17,1.64,False,False,True
14,13,226.0,0,0,3.38,0.0,0.0,False,False,True
14,35,204.9,0,0,4.08,0.0,0.0,False,True,False
17,59,0.5,0,455,4.44,0.57,7.29,False,True,False
14,53,186.6,0,1,3.68,0.0,0.01,False,False,True
15,52,127.9,0,106,4.38,0.13,1.22,False,True,False
14,5,234.6,0,0,3.34,0.0,0.0,False,False,True
18,56,-56.2,0,1,4.18,0.0,0.01,False,True,False
18,11,-11.9,0,79,3.33,0.08,0.74,False,False,True
15,59,120.2,0,159,4.82,0.16,2.18,False,False,True
14,49,190.9,0,1,3.54,0.0,0.01,False,False,True
17,49,11.0,0,631,4.64,0.63,9.2,False,False,True
15,17,162.4,0,13,3.64,0.01,0.14,False,False,True
18,19,-19.5,0,49,3.55,0.05,0.52,False,False,True
14,19,220.3,0,0,3.33,0.0,0.0,False,True,False
17,58,1.1,0,377,3.97,0.47,5.01,False,True,False
14,42,197.8,0,0,3.73,0.0,0.0,False,True,False
17,18,41.3,1,41,9.01,0.2,3.17,True,False,False
15,15,164.7,0,8,3.82,0.01,0.08,False,True,False
16,29,90.5,0,369,4.43,0.46,5.45,False,True,False
15,5,174.3,0,4,2.54,0.0,0.03,False,False,True
16,51,68.9,1,592,4.32,0.74,9.2,False,True,False
17,16,43.6,1,1042,4.98,1.0,17.49,False,False,True
18,57,-57.2,0,1,4.36,0.0,0.01,False,True,False
16,35,84.8,1,611,5.17,0.61,10.49,False,False,True
17,2,57.2,1,931,5.66,0.93,18.14,False,False,True
17,43,16.4,0,822,5.09,0.82,12.99,False,False,True
15,25,154.9,0,16,4.52,0.02,0.21,False,True,False
18,21,-21.3,0,2,9.26,0.01,0.14,True,False,False
16,37,82.8,1,519,5.16,0.65,9.32,False,True,False
17,50,9.4,0,772,3.78,0.77,9.13,False,False,True
17,36,23.2,0,756,5.04,0.94,12.64,False,True,False
16,14,106.0,0,12,9.67,0.06,0.93,True,False,False
14,47,192.0,0,0,4.08,0.0,0.0,False,True,False
14,21,218.3,0,0,3.32,0.0,0.0,False,True,False
15,50,129.1,0,92,2.99,0.09,0.76,False,False,True
17,16,43.1,1,887,5.31,1.0,16.68,False,True,False
18,29,-29.1,0,32,3.13,0.03,0.27,False,False,True
15,45,134.8,0,75,2.73,0.07,0.59,False,False,True
15,21,158.1,0,0,8.04,0.0,0.0,True,False,False
14,1,238.6,0,0,4.32,0.0,0.0,False,True,False
15,52,127.2,0,95,3.3,0.12,0.9,False,True,False
14,8,231.2,0,0,3.92,0.0,0.0,False,False,True
14,24,215.8,0,0,3.37,0.0,0.0,False,True,False
16,36,83.3,1,587,4.59,0.73,9.08,False,True,False
18,40,-40.5,0,0,7.11,0.0,0.0,True,False,False
15,35,144.4,0,50,3.61,0.05,0.46,False,False,True
16,3,116.7,0,169,3.86,0.17,1.86,False,False,True
16,36,83.6,1,406,4.0,0.51,5.88,False,True,False
18,34,-34.7,0,15,3.36,0.02,0.13,False,True,False
16,26,93.0,0,371,4.25,0.46,5.36,False,True,False
16,32,87.1,1,472,4.48,0.59,7.57,False,True,False
14,8,231.4,0,0,3.46,0.0,0.0,False,False,True
18,42,-42.2,0,9,3.19,0.01,0.08,False,False,True
15,59,120.5,0,141,4.72,0.18,2.03,False,True,False
18,24,-24.5,0,39,3.76,0.04,0.4,False,False,True
18,28,-28.5,0,40,4.1,0.04,0.46,False,False,True
16,59,60.1,1,878,6.03,1.0,16.6,False,True,False
16,8,111.2,0,169,4.45,0.21,2.25,False,True,False
18,19,-20.0,0,54,3.84,0.07,0.63,False,True,False
17,51,8.6,0,715,4.05,0.71,8.74,False,False,True
14,27,212.1,0,0,7.98,0.0,0.0,True,False,False
15,4,175.3,0,3,3.15,0.0,0.03,False,False,True
15,23,156.3,0,15,4.46,0.02,0.18,False,True,False
15,26,153.2,0,19,3.76,0.02,0.2,False,True,False
16,9,110.1,0,172,4.58,0.21,2.41,False,True,False
17,21,38.7,1,805,4.2,0.81,12.33,False,False,True
18,12,-12.7,0,92,3.74,0.09,0.99,False,False,True
18,9,-9.0,0,102,3.67,0.1,1.07,False,False,True
14,40,199.4,0,0,3.76,0.0,0.0,False,False,True
17,28,31.5,1,818,5.34,1.0,15.07,False,True,False
14,18,221.4,0,0,3.92,0.0,0.0,False,True,False
15,47,132.7,0,79,3.81,0.1,0.76,False,True,False
17,9,50.3,1,879,4.62,0.88,13.76,False,False,True
18,9,-9.5,0,63,4.45,0.08,0.72,False,True,False
16,42,77.6,1,807,5.44,0.81,14.04,False,False,True
18,37,-37.5,0,19,3.29,0.02,0.17,False,False,True
18,33,-33.8,0,24,3.68,0.02,0.24,False,False,True
15,11,168.6,0,0,6.57,0.0,0.0,True,False,False
15,13,166.4,0,7,3.74,0.01,0.07,False,True,False
15,38,141.9,0,39,3.9,0.05,0.39,False,True,False
16,57,62.6,1,800,4.93,1.0,12.09,False,True,False
14,59,180.4,0,2,4.17,0.0,0.02,False,True,False
14,11,228.3,0,0,3.06,0.0,0.0,False,False,True
16,6,113.4,0,211,4.68,0.26,3.34,False,True,False
14,10,229.3,0,0,3.72,0.0,0.0,False,True,False
16,59,60.0,1,633,4.72,0.79,10.72,False,True,False
17,28,31.0,1,703,5.27,0.88,13.11,False,True,False
18,37,-37.8,0,15,4.39,0.02,0.18,False,True,False
15,59,121.0,0,145,4.2,0.14,1.69,False,False,True
15,10,169.7,0,8,3.04,0.01,0.07,False,False,True
15,0,179.1,0,3,3.73,0.0,0.03,False,False,True
15,3,176.8,0,4,3.52,0.0,0.04,False,False,True
18,26,-26.2,0,49,3.4,0.05,0.47,False,False,True
15,38,141.2,0,47,4.01,0.06,0.48,False,True,False
18,41,-41.2,0,11,4.84,0.01,0.15,False,True,False
15,49,130.6,0,118,2.88,0.12,0.89,False,False,True
15,26,153.6,0,20,4.75,0.02,0.24,False,False,True
14,12,227.8,0,0,2.57,0.0,0.0,False,False,True
15,33,146.7,0,40,3.66,0.04,0.39,False,False,True
14,0,239.9,0,0,4.2,0.0,0.0,False,False,True
15,57,122.9,0,147,3.63,0.15,1.53,False,False,True
14,49,190.9,0,1,4.27,0.0,0.01,False,False,True
15,43,136.4,0,73,3.43,0.07,0.65,False,False,True
15,12,167.8,0,8,3.93,0.01,0.09,False,False,True
16,50,69.2,1,550,5.1,0.69,8.62,False,True,False
16,21,98.3,0,482,4.08,0.48,6.41,False,False,True
17,35,24.8,0,927,4.84,0.93,14.54,False,False,True
15,20,159.4,0,19,3.8,0.02,0.2,False,False,True
15,29,150.5,0,21,4.4,0.03,0.27,False,True,False
17,56,3.6,0,416,4.43,0.52,6.61,False,True,False
14,57,182.0,0,2,3.59,0.0,0.02,False,False,True
14,47,192.9,0,0,4.01,0.0,0.0,False,False,True
16,45,74.4,1,661,4.83,0.83,10.03,False,True,False
16,55,64.7,1,891,4.59,0.89,13.58,False,False,True
16,17,102.1,0,294,4.93,0.37,5.23,False,True,False
18,33,-33.8,0,23,3.78,0.02,0.25,False,False,True
17,57,2.4,0,408,5.26,0.51,7.39,False,True,False
14,32,207.2,0,0,8.1,0.0,0.0,True,False,False
15,21,158.4,0,20,3.08,0.02,0.16,False,False,True
18,14,-14.4,0,67,4.28,0.07,0.87,False,False,True
18,59,-59.3,0,1,3.29,0.0,0.01,False,False,True
17,56,3.8,0,528,4.45,0.53,8.49,False,False,True
14,26,213.1,0,0,3.98,0.0,0.0,False,True,False
17,4,55.9,1,674,4.04,0.84,9.34,False,True,False
14,19,220.3,0,0,2.72,0.0,0.0,False,False,True
16,10,109.2,0,320,3.89,0.32,4.42,False,False,True
16,35,84.3,1,21,7.58,0.1,1.35,True,False,False
16,10,109.4,0,227,3.87,0.23,3.18,False,False,True
14,18,221.6,0,0,4.31,0.0,0.0,False,True,False
17,45,14.4,0,816,5.85,0.82,15.12,False,False,True
15,3,176.9,0,0,8.47,0.0,0.0,True,False,False
16,31,88.2,1,457,4.88,0.57,7.16,False,True,False
14,5,234.7,0,0,9.15,0.0,0.0,True,False,False
18,32,-32.9,0,24,4.75,0.03,0.3,False,True,False
15,14,166.0,0,8,3.74,0.01,0.09,False,True,False
15,20,159.1,0,12,3.71,0.01,0.11,False,True,False
18,6,-6.4,0,65,3.59,0.08,0.61,False,True,False
18,25,-25.5,0,35,4.87,0.04,0.45,False,True,False
14,7,232.4,0,0,3.53,0.0,0.0,False,False,True
14,17,222.1,0,0,2.67,0.0,0.0,False,False,True
17,23,36.0,1,1032,5.05,1.0,16.75,False,False,True
16,35,84.8,1,464,5.18,0.58,7.84,False,True,False
16,45,74.1,1,887,4.64,0.89,14.15,False,False,True
15,59,120.5,0,138,3.42,0.17,1.32,False,True,False
18,28,-28.9,0,40,3.22,0.04,0.34,False,False,True
14,13,226.3,0,0,3.67,0.0,0.0,False,False,True
14,34,205.0,0,0,4.6,0.0,0.0,False,False,True
18,45,-45.1,0,6,4.24,0.01,0.07,False,True,False
15,9,170.4,0,5,3.32,0.01,0.04,False,True,False
15,53,126.0,0,83,4.51,0.1,1.11,False,True,False
18,51,-51.1,0,2,3.51,0.0,0.02,False,True,False
14,18,221.5,0,0,3.55,0.0,0.0,False,False,True
17,37,22.7,0,796,4.23,0.8,12.06,False,False,True
16,21,98.3,0,346,4.15,0.43,4.81,False,True,False
18,7,-7.6,0,74,4.81,0.09,1.09,False,True,False
18,52,-52.6,0,2,5.16,0.0,0.03,False,True,False
15,13,166.1,0,9,3.63,0.01,0.1,False,True,False
16,16,103.5,0,257,4.06,0.32,3.82,False,True,False
17,38,21.5,0,695,5.6,0.69,13.27,False,False,True
15,56,123.3,0,114,3.88,0.14,1.26,False,True,False
18,43,-43.7,0,7,4.02,0.01,0.07,False,False,True
18,12,-12.3,0,3,7.87,0.01,0.19,True,False,False
17,24,35.3,1,777,4.53,0.78,11.09,False,False,True
14,30,209.7,0,0,4.45,0.0,0.0,False,True,False
17,4,55.7,1,805,5.46,1.0,14.33,False,True,False
18,3,-3.0,0,112,3.92,0.11,1.14,False,False,True
16,17,102.1,0,373,3.89,0.37,4.49,False,False,True
15,58,121.6,0,137,3.44,0.14,1.2,False,False,True
16,28,91.7,0,590,4.05,0.59,7.82,False,False,True
15,16,163.3,0,0,6.99,0.0,0.0,True,False,False
14,4,235.8,0,0,4.69,0.0,0.0,False,True,False
14,13,226.9,0,0,3.5,0.0,0.0,False,False,True
14,58,181.8,0,2,3.35,0.0,0.02,False,True,False
16,48,71.1,1,735,3.94,0.73,8.97,False,False,True
17,17,42.3,1,921,5.25,1.0,17.17,False,True,False
18,47,-47.5,0,6,2.59,0.01,0.04,False,False,True
14,10,229.1,0,0,3.36,0.0,0.0,False,False,True
16,49,70.8,1,631,4.63,0.79,9.01,False,True,False
16,10,109.9,0,8,7.36,0.04,0.48,True,False,False
15,10,169.9,0,7,3.99,0.01,0.08,False,True,False
16,17,102.6,0,249,4.69,0.31,3.86,False,True,False
18,52,-52.1,0,2,3.46,0.0,0.02,False,True,False
15,36,144.0,0,44,3.84,0.04,0.51,False,False,True
15,9,170.4,0,0,8.64,0.0,0.0,True,False,False
15,42,137.7,0,62,3.33,0.08,0.6,False,True,False
16,5,114.7,0,9,7.45,0.04,0.61,True,False,False
17,19,40.2,1,42,9.45,0.21,3.31,True,False,False
15,37,142.9,0,35,3.36,0.04,0.33,False,True,False
14,47,192.4,0,1,3.4,0.0,0.01,False,False,True
